NO_OF_FRAMES	6071
NO_OF_CAMERAS	12
NO_OF_MARKERS	8
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-12-06, 11:16:25.393	1566031.47019870
DATA_INCLUDED	3D
MARKER_NAMES	CAMERA_UP	CAMERA_DOWN	CAMERA_LATERAL	CAMERA_CENTER	PROBE_CENT	PROBE_DIST	PROBE_LEFT	PROBE_RIGHT
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
1	0.00000	144.922	622.773	1103.658	121.069	644.131	1057.292	90.904	635.826	1080.517	120.806	633.390	1080.115	77.009	116.132	888.918	78.864	143.143	862.105	110.140	101.911	873.817	52.072	90.408	870.689
2	0.00500	144.930	622.772	1103.661	121.067	644.094	1057.250	90.915	635.801	1080.509	120.808	633.390	1080.123	76.790	116.313	888.881	78.656	143.292	862.029	109.955	102.016	873.824	51.904	90.511	870.611
3	0.01000	144.941	622.762	1103.645	121.031	644.110	1057.277	90.911	635.794	1080.501	120.809	633.396	1080.127	76.630	116.446	888.849	78.466	143.413	861.983	109.721	102.120	873.885	51.716	90.645	870.586
4	0.01500	144.960	622.764	1103.668	121.545	643.250	1057.287	90.894	635.735	1080.385	120.852	633.824	1080.225	77.255	116.024	888.924	78.283	143.531	861.852	109.550	102.222	873.775	51.527	90.745	870.607
5	0.02000	144.949	622.775	1103.684	121.592	643.198	1057.282	90.880	635.734	1080.377	120.872	633.860	1080.227	77.101	116.141	888.884	78.081	143.613	861.838	109.350	102.268	873.834	51.295	90.892	870.657
6	0.02500	144.937	622.725	1103.663	121.575	643.196	1057.281	90.863	635.742	1080.372	120.871	633.888	1080.219	76.932	116.198	888.825	77.949	143.670	861.816	109.170	102.335	873.797	51.088	90.967	870.634
7	0.03000	144.914	622.768	1103.643	121.559	643.189	1057.257	90.870	635.728	1080.367	120.827	633.873	1080.229	76.776	116.222	888.781	77.753	143.731	861.756	109.029	102.376	873.716	50.858	91.018	870.590
8	0.03500	144.872	622.731	1103.616	121.593	643.158	1057.257	90.864	635.730	1080.376	120.823	633.875	1080.183	76.651	116.278	888.766	77.631	143.744	861.752	108.886	102.420	873.673	50.645	91.074	870.536
9	0.04000	144.881	622.759	1103.653	121.585	643.185	1057.223	90.871	635.749	1080.365	120.824	633.874	1080.210	76.536	116.298	888.787	77.508	143.772	861.761	108.764	102.424	873.711	50.501	91.114	870.486
10	0.04500	144.887	622.725	1103.699	121.577	643.192	1057.248	90.865	635.764	1080.376	120.842	633.880	1080.212	76.425	116.301	888.765	77.379	143.760	861.780	108.634	102.447	873.758	50.348	91.095	870.524
11	0.05000	144.934	622.743	1103.804	121.567	643.208	1057.232	90.865	635.755	1080.386	120.865	633.852	1080.207	76.306	116.317	888.770	77.240	143.738	861.838	108.549	102.456	873.727	50.224	91.114	870.484
12	0.05500	144.914	622.737	1103.658	121.584	643.206	1057.219	90.865	635.731	1080.385	120.853	633.878	1080.239	76.194	116.285	888.765	77.135	143.750	861.792	108.375	102.459	873.810	50.157	91.072	870.483
13	0.06000	144.936	622.738	1103.677	121.612	643.197	1057.241	90.890	635.740	1080.410	120.847	633.875	1080.253	76.090	116.282	888.722	77.037	143.749	861.797	108.295	102.498	873.755	50.053	91.057	870.450
14	0.06500	144.911	622.739	1103.667	121.587	643.206	1057.235	90.848	635.735	1080.390	120.836	633.874	1080.238	75.920	116.279	888.639	77.000	143.726	861.796	108.188	102.469	873.735	49.983	91.058	870.410
15	0.07000	144.932	622.726	1103.667	121.602	643.189	1057.238	90.846	635.733	1080.394	120.862	633.880	1080.216	75.830	116.297	888.609	76.924	143.713	861.809	108.134	102.473	873.724	49.943	91.052	870.413
16	0.07500	144.949	622.748	1103.767	121.621	643.200	1057.272	90.855	635.723	1080.414	120.841	633.908	1080.224	75.734	116.323	888.484	76.872	143.739	861.726	108.092	102.484	873.775	49.885	91.066	870.403
17	0.08000	144.906	622.728	1103.666	121.614	643.183	1057.256	90.862	635.714	1080.403	120.877	633.883	1080.234	75.710	116.328	888.448	76.867	143.726	861.705	108.054	102.477	873.747	49.855	91.107	870.368
18	0.08500	144.933	622.724	1103.662	121.619	643.184	1057.256	90.864	635.710	1080.407	120.857	633.878	1080.231	75.696	116.351	888.424	76.862	143.753	861.654	108.041	102.496	873.677	49.829	91.146	870.357
19	0.09000	144.928	622.728	1103.767	121.629	643.210	1057.247	90.874	635.709	1080.414	120.849	633.880	1080.206	75.738	116.385	888.408	76.887	143.767	861.631	108.030	102.506	873.684	49.840	91.166	870.332
20	0.09500	144.898	622.752	1103.643	121.634	643.211	1057.237	90.860	635.717	1080.394	120.862	633.882	1080.224	75.728	116.418	888.388	76.902	143.780	861.547	108.072	102.535	873.671	49.862	91.198	870.346
21	0.10000	144.883	622.725	1103.640	121.625	643.209	1057.244	90.861	635.710	1080.401	120.854	633.884	1080.218	75.774	116.447	888.352	76.946	143.813	861.578	108.096	102.559	873.620	49.877	91.219	870.330
22	0.10500	144.884	622.722	1103.624	121.643	643.205	1057.277	90.856	635.729	1080.434	120.850	633.881	1080.207	75.833	116.469	888.378	77.030	143.809	861.552	108.162	102.537	873.657	49.916	91.228	870.317
23	0.11000	144.886	622.722	1103.619	121.650	643.209	1057.266	90.844	635.719	1080.393	120.833	633.879	1080.216	75.934	116.463	888.421	77.104	143.815	861.540	108.205	102.540	873.661	49.966	91.225	870.355
24	0.11500	144.895	622.721	1103.632	121.653	643.210	1057.255	90.878	635.726	1080.429	120.860	633.886	1080.193	76.058	116.442	888.465	77.176	143.803	861.554	108.364	102.526	873.582	50.064	91.236	870.409
25	0.12000	144.934	622.739	1103.723	121.655	643.210	1057.255	90.875	635.705	1080.424	120.878	633.886	1080.211	76.182	116.429	888.553	77.280	143.769	861.559	108.454	102.458	873.609	50.114	91.213	870.437
26	0.12500	144.929	622.765	1103.622	121.662	643.204	1057.268	90.891	635.723	1080.441	120.839	633.904	1080.214	76.343	116.355	888.641	77.387	143.718	861.571	108.557	102.397	873.578	50.198	91.178	870.447
27	0.13000	144.936	622.768	1103.731	121.623	643.226	1057.248	90.876	635.704	1080.426	120.836	633.873	1080.220	76.427	116.301	888.666	77.496	143.629	861.569	108.647	102.322	873.622	50.302	91.081	870.523
28	0.13500	144.905	622.691	1103.625	121.645	643.218	1057.267	90.882	635.699	1080.434	120.854	633.885	1080.218	76.541	116.226	888.747	77.620	143.548	861.618	108.747	102.233	873.690	50.416	90.999	870.574
29	0.14000	144.946	622.740	1103.743	121.621	643.196	1057.256	90.883	635.704	1080.428	120.858	633.882	1080.250	76.678	116.142	888.795	77.760	143.446	861.634	108.841	102.162	873.697	50.580	90.875	870.688
30	0.14500	144.946	622.737	1103.799	121.628	643.219	1057.251	90.867	635.733	1080.412	120.864	633.883	1080.243	76.808	116.043	888.842	77.876	143.312	861.660	108.939	102.054	873.753	50.698	90.762	870.780
31	0.15000	144.909	622.727	1103.677	121.639	643.194	1057.244	90.850	635.716	1080.419	120.880	633.890	1080.211	76.936	115.896	888.856	77.985	143.183	861.711	109.097	101.913	873.792	50.839	90.617	870.832
32	0.15500	144.921	622.732	1103.743	121.648	643.186	1057.275	90.865	635.705	1080.417	120.880	633.890	1080.211	77.047	115.748	888.864	78.091	143.038	861.735	109.192	101.778	873.775	50.924	90.477	870.829
33	0.16000	144.924	622.749	1103.655	121.624	643.217	1057.278	90.851	635.714	1080.423	120.858	633.855	1080.218	77.145	115.530	888.914	78.189	142.880	861.765	109.318	101.568	873.808	51.112	90.317	870.776
34	0.16500	144.898	622.718	1103.612	121.613	643.225	1057.246	90.882	635.724	1080.426	120.840	633.883	1080.200	77.257	115.360	888.902	78.280	142.727	861.785	109.410	101.388	873.800	51.268	90.129	870.788
35	0.17000	144.897	622.721	1103.636	121.620	643.218	1057.260	90.872	635.709	1080.417	120.816	633.870	1080.229	77.375	115.159	888.918	78.425	142.559	861.843	109.531	101.210	873.806	51.410	89.981	870.772
36	0.17500	144.918	622.726	1103.610	121.636	643.191	1057.235	90.872	635.717	1080.374	120.840	633.883	1080.201	77.490	114.957	888.965	78.522	142.415	861.892	109.593	101.038	873.808	51.446	89.852	870.752
37	0.18000	144.898	622.722	1103.636	121.635	643.211	1057.237	90.861	635.688	1080.395	120.849	633.881	1080.206	77.538	114.796	889.003	78.645	142.252	861.890	109.691	100.920	873.854	51.527	89.725	870.759
38	0.18500	144.924	622.723	1103.652	121.624	643.215	1057.252	90.862	635.709	1080.400	120.845	633.880	1080.232	77.579	114.644	889.025	78.727	142.124	861.879	109.764	100.765	873.938	51.567	89.608	870.791
39	0.19000	144.925	622.724	1103.651	121.644	643.215	1057.242	90.870	635.711	1080.404	120.838	633.906	1080.241	77.653	114.556	889.042	78.773	141.991	861.890	109.808	100.646	873.900	51.608	89.521	870.809
40	0.19500	144.940	622.735	1103.746	121.637	643.213	1057.252	90.879	635.736	1080.412	120.863	633.910	1080.226	77.667	114.472	889.064	78.836	141.895	861.916	109.860	100.548	873.893	51.668	89.464	870.780
41	0.20000	144.928	622.723	1103.736	121.626	643.208	1057.278	90.872	635.712	1080.406	120.847	633.876	1080.207	77.711	114.375	889.067	78.866	141.803	861.926	109.893	100.438	873.855	51.675	89.377	870.799
42	0.20500	144.914	622.705	1103.711	121.647	643.207	1057.256	90.904	635.725	1080.435	120.860	633.912	1080.195	77.740	114.296	889.059	78.898	141.713	861.929	109.955	100.326	873.834	51.682	89.304	870.800
43	0.21000	144.939	622.732	1103.730	121.647	643.214	1057.246	90.907	635.718	1080.448	120.821	633.877	1080.200	77.773	114.223	889.059	78.931	141.656	861.919	109.971	100.254	873.774	51.702	89.240	870.814
44	0.21500	144.997	622.747	1103.725	121.649	643.214	1057.247	90.854	635.742	1080.416	120.845	633.877	1080.242	77.788	114.183	889.071	78.993	141.593	862.007	109.978	100.186	873.767	51.694	89.177	870.851
